"season","episode","scene","utterance","emotion","EPISODE_ID"
"4","13","4","4","Sad","S4E13"
"4","13","4","5","Peaceful","S4E13"
"4","13","4","6","Neutral","S4E13"
"4","13","4","7","Joyful","S4E13"
"4","13","4","8","Peaceful","S4E13"
"4","13","4","9","Joyful","S4E13"
"4","13","4","10","Peaceful","S4E13"
"4","13","4","11","Mad","S4E13"
"4","13","4","12","Peaceful","S4E13"
"4","13","4","13","Powerful","S4E13"
"4","13","4","14","Powerful","S4E13"
"4","13","4","15","Peaceful","S4E13"
"4","13","4","16","Mad","S4E13"
"4","13","4","17","Mad","S4E13"
"4","13","4","18","Peaceful","S4E13"
"4","13","4","19","Joyful","S4E13"
"4","13","4","20","Peaceful","S4E13"
"4","13","4","21","Joyful","S4E13"
"4","13","5","2","Scared","S4E13"
"4","13","5","3","Peaceful","S4E13"
"4","13","5","5","Joyful","S4E13"
"4","13","5","6","Neutral","S4E13"
"4","13","5","7","Neutral","S4E13"
"4","13","5","8","Sad","S4E13"
"4","13","5","9","Sad","S4E13"
"4","13","5","11","Sad","S4E13"
"4","13","5","12","Peaceful","S4E13"
"4","13","5","13","Peaceful","S4E13"
"4","13","5","14","Neutral","S4E13"
"4","13","5","15","Powerful","S4E13"
"4","13","5","16","Peaceful","S4E13"
"4","13","5","18","Powerful","S4E13"
"4","13","5","19","Scared","S4E13"
"4","13","6","2","Joyful","S4E13"
"4","13","6","3","Joyful","S4E13"
"4","13","6","4","Joyful","S4E13"
"4","13","6","5","Scared","S4E13"
"4","13","6","6","Peaceful","S4E13"
"4","13","6","7","Peaceful","S4E13"
"4","13","6","8","Powerful","S4E13"
"4","13","6","9","Joyful","S4E13"
"4","13","6","10","Joyful","S4E13"
"4","13","6","12","Joyful","S4E13"
"4","13","6","14","Mad","S4E13"
"4","13","6","15","Powerful","S4E13"
"4","13","6","16","Mad","S4E13"
"4","13","6","17","Mad","S4E13"
"4","13","6","18","Mad","S4E13"
"4","13","6","19","Mad","S4E13"
"4","13","6","20","Mad","S4E13"
"4","13","6","21","Mad","S4E13"
"4","13","6","22","Mad","S4E13"
"4","13","6","23","Mad","S4E13"
"4","13","6","24","Mad","S4E13"
"4","13","6","25","Mad","S4E13"
"4","13","9","2","Peaceful","S4E13"
"4","13","9","3","Sad","S4E13"
"4","13","9","4","Powerful","S4E13"
"4","13","9","5","Peaceful","S4E13"
"4","13","9","6","Joyful","S4E13"
"4","13","9","7","Peaceful","S4E13"
"4","13","9","8","Scared","S4E13"
"4","13","9","9","Peaceful","S4E13"
"4","13","9","10","Peaceful","S4E13"
"4","13","9","11","Joyful","S4E13"
"4","13","9","12","Scared","S4E13"
"4","13","9","13","Peaceful","S4E13"
"4","13","9","14","Scared","S4E13"
"4","13","9","15","Joyful","S4E13"
"4","13","10","2","Joyful","S4E13"
"4","13","10","3","Joyful","S4E13"
"4","13","10","4","Joyful","S4E13"
"4","13","10","5","Joyful","S4E13"
"4","13","10","6","Peaceful","S4E13"
"4","13","10","7","Joyful","S4E13"
"4","13","10","8","Powerful","S4E13"
"4","13","10","9","Peaceful","S4E13"
"4","13","10","10","Neutral","S4E13"
"4","13","10","11","Joyful","S4E13"
"4","13","10","12","Neutral","S4E13"
"4","13","10","13","Powerful","S4E13"
"4","13","10","14","Joyful","S4E13"
"4","13","10","15","Joyful","S4E13"
"4","13","10","16","Neutral","S4E13"
"4","13","10","17","Neutral","S4E13"
"4","13","10","18","Joyful","S4E13"
"4","13","10","19","Sad","S4E13"
"4","13","10","20","Joyful","S4E13"
"4","13","10","21","Powerful","S4E13"
"4","13","10","22","Joyful","S4E13"
"4","13","10","23","Joyful","S4E13"
"4","13","10","24","Neutral","S4E13"
"4","13","10","25","Peaceful","S4E13"
"4","13","11","2","Joyful","S4E13"
"4","13","11","3","Peaceful","S4E13"
"4","13","11","4","Sad","S4E13"
"4","13","11","5","Sad","S4E13"
"4","13","11","6","Neutral","S4E13"
"4","13","11","7","Joyful","S4E13"
"4","14","1","2","Neutral","S4E14"
"4","14","1","3","Neutral","S4E14"
"4","14","1","4","Neutral","S4E14"
"4","14","1","5","Joyful","S4E14"
"4","14","1","6","Joyful","S4E14"
"4","14","1","7","Peaceful","S4E14"
"4","14","1","8","Neutral","S4E14"
"4","14","1","9","Joyful","S4E14"
"4","14","1","10","Joyful","S4E14"
"4","14","1","11","Joyful","S4E14"
"4","14","1","13","Joyful","S4E14"
"4","14","1","14","Neutral","S4E14"
"4","14","1","15","Powerful","S4E14"
"4","14","1","16","Neutral","S4E14"
"4","14","1","17","Joyful","S4E14"
"4","14","1","18","Joyful","S4E14"
"4","14","1","19","Peaceful","S4E14"
"4","14","1","20","Peaceful","S4E14"
"4","14","1","21","Joyful","S4E14"
"4","14","1","22","Neutral","S4E14"
"4","14","1","23","Mad","S4E14"
"4","14","6","2","Joyful","S4E14"
"4","14","6","3","Peaceful","S4E14"
"4","14","6","5","Joyful","S4E14"
"4","14","6","6","Joyful","S4E14"
"4","14","6","7","Powerful","S4E14"
"4","14","6","8","Neutral","S4E14"
"4","14","6","9","Scared","S4E14"
"4","14","6","10","Joyful","S4E14"
"4","14","6","11","Scared","S4E14"
"4","14","6","12","Mad","S4E14"
"4","14","6","13","Scared","S4E14"
"4","14","6","14","Powerful","S4E14"
"4","14","6","15","Joyful","S4E14"
"4","14","6","16","Joyful","S4E14"
"4","14","6","17","Powerful","S4E14"
"4","14","7","2","Neutral","S4E14"
"4","14","7","3","Scared","S4E14"
"4","14","7","5","Scared","S4E14"
"4","14","7","6","Neutral","S4E14"
"4","14","7","7","Joyful","S4E14"
"4","14","7","9","Joyful","S4E14"
"4","14","7","10","Joyful","S4E14"
"4","14","7","11","Scared","S4E14"
"4","14","7","12","Neutral","S4E14"
"4","14","7","13","Powerful","S4E14"
"4","14","7","14","Powerful","S4E14"
"4","14","7","15","Neutral","S4E14"
"4","14","7","16","Neutral","S4E14"
"4","14","7","17","Peaceful","S4E14"
"4","14","7","18","Mad","S4E14"
"4","14","7","19","Neutral","S4E14"
"4","14","7","20","Scared","S4E14"
"4","14","7","21","Neutral","S4E14"
"4","14","8","2","Scared","S4E14"
"4","14","8","3","Peaceful","S4E14"
"4","14","8","4","Mad","S4E14"
"4","14","8","5","Joyful","S4E14"
"4","14","8","6","Mad","S4E14"
"4","14","8","7","Peaceful","S4E14"
"4","14","8","8","Mad","S4E14"
"4","14","8","9","Joyful","S4E14"
"4","14","8","10","Joyful","S4E14"
"4","14","8","11","Neutral","S4E14"
"4","14","8","12","Peaceful","S4E14"
"4","14","8","13","Scared","S4E14"
"4","14","8","14","Powerful","S4E14"
"4","14","8","15","Neutral","S4E14"
"4","14","8","16","Powerful","S4E14"
"4","14","8","17","Scared","S4E14"
"4","14","8","18","Peaceful","S4E14"
"4","14","8","19","Neutral","S4E14"
"4","14","10","2","Joyful","S4E14"
"4","14","10","3","Powerful","S4E14"
"4","14","10","4","Joyful","S4E14"
"4","14","10","5","Powerful","S4E14"
"4","14","10","6","Powerful","S4E14"
"4","14","10","7","Powerful","S4E14"
"4","14","10","8","Peaceful","S4E14"
"4","14","10","9","Peaceful","S4E14"
"4","14","10","10","Powerful","S4E14"
"4","14","10","11","Powerful","S4E14"
"4","14","10","12","Powerful","S4E14"
"4","14","10","13","Powerful","S4E14"
"4","14","10","14","Scared","S4E14"
"4","14","10","15","Joyful","S4E14"
"4","14","10","16","Powerful","S4E14"
"4","14","10","17","Powerful","S4E14"
"4","14","10","18","Neutral","S4E14"
"4","14","10","19","Powerful","S4E14"
"4","14","10","20","Powerful","S4E14"
"4","14","10","21","Powerful","S4E14"
"4","14","10","22","Joyful","S4E14"
"4","14","10","23","Powerful","S4E14"
"4","14","10","24","Joyful","S4E14"
"4","14","10","25","Joyful","S4E14"
"4","14","10","26","Joyful","S4E14"
"4","14","11","2","Joyful","S4E14"
"4","14","11","3","Neutral","S4E14"
"4","14","11","4","Powerful","S4E14"
"4","14","11","5","Neutral","S4E14"
"4","14","11","6","Powerful","S4E14"
"4","14","11","7","Neutral","S4E14"
"4","14","11","8","Neutral","S4E14"
"4","14","11","9","Neutral","S4E14"
"4","15","1","2","Joyful","S4E15"
"4","15","1","3","Neutral","S4E15"
"4","15","1","4","Joyful","S4E15"
"4","15","1","5","Neutral","S4E15"
"4","15","1","6","Neutral","S4E15"
"4","15","1","7","Neutral","S4E15"
"4","15","1","8","Joyful","S4E15"
"4","15","3","2","Scared","S4E15"
"4","15","3","3","Neutral","S4E15"
"4","15","3","5","Scared","S4E15"
"4","15","3","6","Peaceful","S4E15"
"4","15","3","7","Peaceful","S4E15"
"4","15","3","8","Neutral","S4E15"
"4","15","3","9","Joyful","S4E15"
"4","15","3","10","Neutral","S4E15"
"4","15","3","11","Neutral","S4E15"
"4","15","3","12","Joyful","S4E15"
"4","15","3","13","Joyful","S4E15"
"4","15","3","14","Joyful","S4E15"
"4","15","3","15","Joyful","S4E15"
"4","15","3","16","Neutral","S4E15"
"4","15","3","17","Joyful","S4E15"
"4","15","3","18","Joyful","S4E15"
"4","15","3","19","Neutral","S4E15"
"4","15","3","20","Neutral","S4E15"
"4","15","3","21","Neutral","S4E15"
"4","15","3","22","Joyful","S4E15"
"4","15","3","23","Joyful","S4E15"
"4","15","3","24","Joyful","S4E15"
"4","15","4","2","Joyful","S4E15"
"4","15","4","3","Neutral","S4E15"
"4","15","4","4","Joyful","S4E15"
"4","15","4","5","Powerful","S4E15"
"4","15","4","6","Joyful","S4E15"
"4","15","4","7","Peaceful","S4E15"
"4","15","4","8","Joyful","S4E15"
"4","15","4","9","Sad","S4E15"
"4","15","4","10","Sad","S4E15"
"4","15","4","11","Sad","S4E15"
"4","15","4","13","Peaceful","S4E15"
"4","15","4","14","Neutral","S4E15"
"4","15","4","15","Neutral","S4E15"
"4","15","4","16","Scared","S4E15"
"4","15","4","17","Neutral","S4E15"
"4","15","5","2","Neutral","S4E15"
"4","15","5","3","Joyful","S4E15"
"4","15","5","4","Joyful","S4E15"
"4","15","5","5","Neutral","S4E15"
"4","15","5","6","Mad","S4E15"
"4","15","5","7","Neutral","S4E15"
"4","15","5","8","Neutral","S4E15"
"4","15","5","9","Scared","S4E15"
"4","15","5","10","Joyful","S4E15"
"4","15","5","11","Scared","S4E15"
"4","15","7","2","Scared","S4E15"
"4","15","7","3","Powerful","S4E15"
"4","15","7","4","Peaceful","S4E15"
"4","15","7","5","Peaceful","S4E15"
"4","15","7","6","Peaceful","S4E15"
"4","15","7","7","Peaceful","S4E15"
"4","15","7","9","Neutral","S4E15"
"4","15","7","11","Joyful","S4E15"
"4","15","7","13","Neutral","S4E15"
"4","15","7","14","Joyful","S4E15"
"4","15","7","15","Joyful","S4E15"
"4","15","7","16","Neutral","S4E15"
"4","15","7","17","Powerful","S4E15"
"4","15","7","19","Peaceful","S4E15"
"4","15","7","20","Mad","S4E15"
"4","15","7","21","Peaceful","S4E15"
"4","15","7","23","Joyful","S4E15"
"4","15","7","25","Mad","S4E15"
"4","15","7","27","Joyful","S4E15"
"4","15","8","2","Joyful","S4E15"
"4","15","8","3","Joyful","S4E15"
"4","15","8","4","Joyful","S4E15"
"4","15","8","5","Joyful","S4E15"
"4","15","8","6","Neutral","S4E15"
"4","15","8","7","Neutral","S4E15"
"4","15","8","8","Scared","S4E15"
"4","15","8","9","Neutral","S4E15"
"4","15","8","10","Powerful","S4E15"
"4","15","9","2","Scared","S4E15"
"4","15","9","3","Sad","S4E15"
"4","15","9","4","Peaceful","S4E15"
"4","15","9","5","Scared","S4E15"
"4","15","9","6","Scared","S4E15"
"4","15","9","7","Neutral","S4E15"
"4","15","9","8","Scared","S4E15"
"4","15","9","9","Neutral","S4E15"
"4","15","9","10","Scared","S4E15"
"4","15","9","11","Neutral","S4E15"
"4","15","9","12","Scared","S4E15"
"4","15","9","13","Neutral","S4E15"
"4","15","9","14","Joyful","S4E15"
"4","15","9","15","Mad","S4E15"
"4","15","11","2","Joyful","S4E15"
"4","15","11","3","Joyful","S4E15"
"4","15","11","4","Neutral","S4E15"
"4","15","11","5","Joyful","S4E15"
"4","15","11","7","Mad","S4E15"
"4","15","11","9","Joyful","S4E15"
"4","15","11","11","Mad","S4E15"
"4","15","11","12","Mad","S4E15"
"4","15","11","13","Mad","S4E15"
"4","15","11","14","Neutral","S4E15"
"4","15","11","15","Mad","S4E15"
"4","15","11","16","Scared","S4E15"
"4","15","11","18","Neutral","S4E15"
"4","15","11","19","Neutral","S4E15"
"4","15","11","20","Peaceful","S4E15"
"4","15","11","21","Scared","S4E15"
"4","15","12","2","Scared","S4E15"
"4","15","12","3","Joyful","S4E15"
"4","15","12","4","Peaceful","S4E15"
"4","15","12","5","Mad","S4E15"
"4","15","12","6","Scared","S4E15"
"4","15","12","7","Joyful","S4E15"
"4","15","12","8","Joyful","S4E15"
"4","15","12","9","Joyful","S4E15"
"4","15","12","10","Joyful","S4E15"
"4","15","12","11","Joyful","S4E15"
"4","15","12","12","Joyful","S4E15"
"4","15","12","13","Joyful","S4E15"
"4","15","12","14","Scared","S4E15"
"4","15","12","15","Joyful","S4E15"
"4","15","12","16","Scared","S4E15"
"4","15","12","17","Joyful","S4E15"
"4","15","13","2","Neutral","S4E15"
"4","15","13","3","Scared","S4E15"
"4","15","13","4","Peaceful","S4E15"
"4","15","13","5","Scared","S4E15"
"4","15","13","6","Neutral","S4E15"
"4","15","13","7","Powerful","S4E15"
"4","15","13","9","Scared","S4E15"
"4","15","13","10","Scared","S4E15"
"4","15","13","11","Sad","S4E15"
"4","15","13","12","Powerful","S4E15"
"4","15","13","13","Sad","S4E15"
"4","15","13","14","Neutral","S4E15"
"4","16","1","2","Scared","S4E16"
"4","16","1","3","Joyful","S4E16"
"4","16","1","4","Sad","S4E16"
"4","16","1","5","Scared","S4E16"
"4","16","1","6","Peaceful","S4E16"
"4","16","1","8","Joyful","S4E16"
"4","16","1","9","Joyful","S4E16"
"4","16","1","11","Neutral","S4E16"
"4","16","1","12","Peaceful","S4E16"
"4","16","1","13","Joyful","S4E16"
"4","16","1","14","Joyful","S4E16"
"4","16","1","15","Joyful","S4E16"
"4","16","3","2","Powerful","S4E16"
"4","16","3","3","Powerful","S4E16"
"4","16","3","4","Powerful","S4E16"
"4","16","3","5","Powerful","S4E16"
"4","16","3","6","Powerful","S4E16"
"4","16","3","7","Peaceful","S4E16"
"4","16","3","8","Joyful","S4E16"
"4","16","3","9","Peaceful","S4E16"
"4","16","3","10","Powerful","S4E16"
"4","16","3","11","Powerful","S4E16"
"4","16","3","12","Sad","S4E16"
"4","16","3","13","Powerful","S4E16"
"4","16","3","14","Powerful","S4E16"
"4","16","3","15","Joyful","S4E16"
"4","16","3","16","Peaceful","S4E16"
"4","16","3","17","Peaceful","S4E16"
"4","16","3","18","Powerful","S4E16"
"4","16","3","19","Scared","S4E16"
"4","16","3","20","Joyful","S4E16"
"4","16","3","21","Scared","S4E16"
"4","16","7","2","Neutral","S4E16"
"4","16","7","3","Neutral","S4E16"
"4","16","7","4","Neutral","S4E16"
"4","16","7","5","Neutral","S4E16"
"4","16","7","6","Neutral","S4E16"
"4","16","7","7","Neutral","S4E16"
"4","16","7","8","Joyful","S4E16"
"4","16","7","9","Neutral","S4E16"
"4","16","7","10","Neutral","S4E16"
"4","16","7","11","Neutral","S4E16"
"4","17","1","2","Joyful","S4E17"
"4","17","1","3","Powerful","S4E17"
"4","17","1","4","Joyful","S4E17"
"4","17","1","5","Peaceful","S4E17"
"4","17","1","6","Sad","S4E17"
"4","17","1","8","Mad","S4E17"
"4","17","1","9","Scared","S4E17"
"4","17","1","10","Powerful","S4E17"
"4","17","1","11","Neutral","S4E17"
"4","17","1","12","Sad","S4E17"
"4","17","1","13","Peaceful","S4E17"
"4","17","1","14","Joyful","S4E17"
"4","17","1","15","Joyful","S4E17"
"4","17","1","16","Neutral","S4E17"
"4","17","1","17","Powerful","S4E17"
"4","17","1","18","Peaceful","S4E17"
"4","17","1","19","Neutral","S4E17"
"4","17","2","2","Powerful","S4E17"
"4","17","2","3","Sad","S4E17"
"4","17","2","4","Scared","S4E17"
"4","17","2","5","Sad","S4E17"
"4","17","2","6","Peaceful","S4E17"
"4","17","2","7","Mad","S4E17"
"4","17","2","8","Powerful","S4E17"
"4","17","2","9","Sad","S4E17"
"4","17","2","10","Scared","S4E17"
"4","17","2","11","Peaceful","S4E17"
"4","17","2","12","Powerful","S4E17"
"4","17","2","13","Joyful","S4E17"
"4","17","2","14","Powerful","S4E17"
"4","17","2","15","Neutral","S4E17"
"4","17","2","16","Powerful","S4E17"
"4","17","2","17","Peaceful","S4E17"
"4","17","2","18","Scared","S4E17"
"4","17","2","19","Peaceful","S4E17"
"4","17","2","20","Peaceful","S4E17"
"4","17","2","21","Scared","S4E17"
"4","17","2","22","Joyful","S4E17"
"4","17","3","2","Neutral","S4E17"
"4","17","3","3","Neutral","S4E17"
"4","17","3","4","Scared","S4E17"
"4","17","3","5","Neutral","S4E17"
"4","17","3","6","Scared","S4E17"
"4","17","3","7","Powerful","S4E17"
"4","17","3","8","Neutral","S4E17"
"4","17","3","9","Peaceful","S4E17"
"4","17","3","10","Scared","S4E17"
"4","17","3","11","Peaceful","S4E17"
"4","17","3","12","Powerful","S4E17"
"4","17","3","13","Powerful","S4E17"
"4","17","3","14","Neutral","S4E17"
"4","17","3","15","Powerful","S4E17"
"4","17","3","16","Peaceful","S4E17"
"4","17","3","17","Peaceful","S4E17"
"4","17","3","18","Neutral","S4E17"
"4","17","3","19","Joyful","S4E17"
"4","17","3","20","Peaceful","S4E17"
"4","17","3","21","Powerful","S4E17"
"4","17","3","22","Peaceful","S4E17"
"4","17","3","23","Powerful","S4E17"
"4","17","3","24","Peaceful","S4E17"
"4","17","3","25","Powerful","S4E17"
"4","17","4","2","Joyful","S4E17"
"4","17","4","3","Joyful","S4E17"
"4","17","4","4","Joyful","S4E17"
"4","17","4","5","Joyful","S4E17"
"4","17","4","7","Powerful","S4E17"
"4","17","4","8","Joyful","S4E17"
"4","17","4","9","Powerful","S4E17"
"4","17","4","10","Neutral","S4E17"
"4","17","4","11","Mad","S4E17"
"4","17","4","12","Joyful","S4E17"
"4","17","4","13","Powerful","S4E17"
"4","17","4","14","Peaceful","S4E17"
"4","17","4","15","Joyful","S4E17"
"4","17","4","16","Joyful","S4E17"
"4","17","4","17","Neutral","S4E17"
"4","17","5","2","Joyful","S4E17"
"4","17","5","3","Joyful","S4E17"
"4","17","5","4","Joyful","S4E17"
"4","17","5","5","Neutral","S4E17"
"4","17","5","6","Neutral","S4E17"
"4","17","5","7","Joyful","S4E17"
"4","17","5","8","Powerful","S4E17"
"4","17","5","9","Joyful","S4E17"
"4","17","5","10","Joyful","S4E17"
"4","17","5","11","Joyful","S4E17"
"4","17","5","12","Powerful","S4E17"
"4","17","5","13","Neutral","S4E17"
"4","17","5","14","Joyful","S4E17"
"4","17","5","15","Neutral","S4E17"
"4","17","5","16","Powerful","S4E17"
"4","17","5","17","Powerful","S4E17"
"4","17","5","18","Neutral","S4E17"
"4","17","5","19","Peaceful","S4E17"
"4","17","5","20","Powerful","S4E17"
"4","17","5","21","Neutral","S4E17"
"4","17","5","22","Neutral","S4E17"
"4","17","5","23","Powerful","S4E17"
"4","17","5","24","Peaceful","S4E17"
"4","17","5","25","Powerful","S4E17"
"4","17","6","2","Neutral","S4E17"
"4","17","6","3","Powerful","S4E17"
"4","17","6","4","Mad","S4E17"
"4","17","6","5","Peaceful","S4E17"
"4","17","6","6","Joyful","S4E17"
"4","17","6","7","Joyful","S4E17"
"4","17","6","8","Joyful","S4E17"
"4","17","6","9","Neutral","S4E17"
"4","17","6","10","Peaceful","S4E17"
"4","17","6","11","Powerful","S4E17"
"4","17","6","12","Powerful","S4E17"
"4","17","6","13","Neutral","S4E17"
"4","17","8","2","Neutral","S4E17"
"4","17","8","3","Powerful","S4E17"
"4","17","8","4","Powerful","S4E17"
"4","17","8","5","Peaceful","S4E17"
"4","17","8","6","Joyful","S4E17"
"4","17","8","7","Neutral","S4E17"
"4","17","8","8","Neutral","S4E17"
"4","17","8","9","Neutral","S4E17"
"4","17","8","10","Joyful","S4E17"
"4","17","8","11","Powerful","S4E17"
"4","17","8","12","Scared","S4E17"
"4","17","8","13","Powerful","S4E17"
"4","17","8","14","Neutral","S4E17"
"4","17","8","15","Scared","S4E17"
"4","17","8","16","Joyful","S4E17"
"4","17","8","17","Powerful","S4E17"
"4","17","8","18","Scared","S4E17"
"4","17","8","19","Joyful","S4E17"
"4","17","9","2","Neutral","S4E17"
"4","17","9","3","Neutral","S4E17"
"4","17","9","4","Powerful","S4E17"
"4","17","9","5","Peaceful","S4E17"
"4","17","9","6","Scared","S4E17"
"4","17","9","7","Scared","S4E17"
"4","17","9","8","Scared","S4E17"
"4","17","10","2","Joyful","S4E17"
"4","17","10","3","Joyful","S4E17"
"4","17","10","4","Peaceful","S4E17"
"4","17","10","5","Powerful","S4E17"
"4","17","10","6","Powerful","S4E17"
"4","17","10","7","Joyful","S4E17"
"4","17","10","8","Sad","S4E17"
"4","17","10","9","Joyful","S4E17"
"4","17","10","10","Scared","S4E17"
"4","17","10","11","Mad","S4E17"
"4","17","10","12","Neutral","S4E17"
"4","17","10","13","Sad","S4E17"
"4","17","10","14","Joyful","S4E17"
"4","17","10","15","Sad","S4E17"
"4","17","10","16","Neutral","S4E17"
"4","17","10","17","Peaceful","S4E17"
"4","17","10","18","Scared","S4E17"
"4","17","10","19","Mad","S4E17"
"4","17","10","20","Peaceful","S4E17"
"4","17","10","21","Neutral","S4E17"
"4","17","10","22","Scared","S4E17"
"4","17","10","23","Neutral","S4E17"
"4","17","10","25","Neutral","S4E17"
"4","17","11","2","Joyful","S4E17"
"4","17","11","3","Joyful","S4E17"
"4","17","11","4","Neutral","S4E17"
"4","17","11","5","Joyful","S4E17"
"4","17","11","6","Joyful","S4E17"
"4","17","11","7","Peaceful","S4E17"
"4","17","11","8","Joyful","S4E17"
"4","17","11","9","Peaceful","S4E17"
"4","17","11","10","Powerful","S4E17"
"4","17","11","11","Joyful","S4E17"
"4","17","11","12","Neutral","S4E17"
"4","17","11","13","Joyful","S4E17"
"4","17","11","14","Scared","S4E17"
"4","17","11","15","Neutral","S4E17"
"4","17","11","17","Neutral","S4E17"
"4","17","11","18","Neutral","S4E17"
"4","17","11","19","Joyful","S4E17"
"4","17","11","21","Mad","S4E17"
"4","17","11","22","Peaceful","S4E17"
"4","17","11","23","Neutral","S4E17"
"4","17","11","24","Neutral","S4E17"
"4","17","11","25","Neutral","S4E17"
"4","17","11","26","Joyful","S4E17"
"4","17","11","27","Joyful","S4E17"
"4","17","12","2","Neutral","S4E17"
"4","17","12","3","Mad","S4E17"
"4","17","12","4","Scared","S4E17"
"4","17","12","6","Scared","S4E17"
"4","17","12","7","Scared","S4E17"
"4","17","12","8","Scared","S4E17"
"4","17","12","9","Joyful","S4E17"
"4","17","12","10","Scared","S4E17"
"4","17","12","11","Sad","S4E17"
"4","17","12","12","Scared","S4E17"
"4","17","12","14","Scared","S4E17"
"4","17","12","15","Joyful","S4E17"
"4","17","12","16","Sad","S4E17"
"4","17","12","17","Joyful","S4E17"
"4","17","12","18","Joyful","S4E17"
"4","17","12","19","Joyful","S4E17"
"4","17","13","2","Neutral","S4E17"
"4","17","13","3","Neutral","S4E17"
"4","17","13","4","Powerful","S4E17"
"4","17","13","5","Mad","S4E17"
"4","17","13","6","Peaceful","S4E17"
"4","17","13","7","Scared","S4E17"
"4","17","13","8","Peaceful","S4E17"
"4","17","13","9","Powerful","S4E17"
"4","17","13","11","Peaceful","S4E17"
"4","17","13","12","Joyful","S4E17"
"4","17","13","13","Joyful","S4E17"
"4","17","13","14","Neutral","S4E17"
"4","17","13","16","Joyful","S4E17"
"4","17","13","17","Joyful","S4E17"
"4","17","13","18","Neutral","S4E17"
"4","17","13","20","Joyful","S4E17"
"4","17","13","21","Neutral","S4E17"
"4","17","13","23","Joyful","S4E17"
"4","17","13","24","Joyful","S4E17"
"4","17","13","25","Joyful","S4E17"
"4","18","1","2","Joyful","S4E18"
"4","18","1","3","Peaceful","S4E18"
"4","18","1","4","Neutral","S4E18"
"4","18","1","5","Neutral","S4E18"
"4","18","1","6","Joyful","S4E18"
"4","18","1","7","Joyful","S4E18"
"4","18","1","8","Joyful","S4E18"
"4","18","1","9","Joyful","S4E18"
"4","18","1","10","Joyful","S4E18"
"4","18","1","11","Peaceful","S4E18"
"4","18","1","12","Sad","S4E18"
"4","18","1","13","Joyful","S4E18"
"4","18","1","14","Sad","S4E18"
"4","18","1","15","Joyful","S4E18"
"4","18","1","16","Joyful","S4E18"
"4","18","1","17","Joyful","S4E18"
"4","18","2","2","Mad","S4E18"
"4","18","2","3","Powerful","S4E18"
"4","18","2","4","Joyful","S4E18"
"4","18","2","5","Scared","S4E18"
"4","18","2","6","Neutral","S4E18"
"4","18","2","8","Sad","S4E18"
"4","18","2","9","Peaceful","S4E18"
"4","18","2","10","Powerful","S4E18"
"4","18","2","11","Scared","S4E18"
"4","18","2","12","Powerful","S4E18"
"4","18","2","13","Joyful","S4E18"
"4","18","2","14","Joyful","S4E18"
"4","18","2","15","Powerful","S4E18"
"4","18","2","16","Joyful","S4E18"
"4","18","2","17","Joyful","S4E18"
"4","18","2","18","Joyful","S4E18"
"4","18","2","19","Scared","S4E18"
"4","18","2","20","Peaceful","S4E18"
"4","18","2","22","Powerful","S4E18"
"4","18","2","23","Powerful","S4E18"
"4","18","2","24","Powerful","S4E18"
"4","18","2","25","Powerful","S4E18"
"4","18","3","2","Neutral","S4E18"
"4","18","3","3","Neutral","S4E18"
"4","18","3","4","Neutral","S4E18"
"4","18","3","5","Scared","S4E18"
"4","18","3","6","Powerful","S4E18"
"4","18","3","7","Joyful","S4E18"
"4","18","3","8","Scared","S4E18"
"4","18","3","9","Powerful","S4E18"
"4","18","3","10","Joyful","S4E18"
"4","18","3","11","Joyful","S4E18"
"4","18","3","12","Joyful","S4E18"
"4","18","3","13","Joyful","S4E18"
"4","18","3","14","Joyful","S4E18"
"4","18","3","15","Powerful","S4E18"
"4","18","4","2","Joyful","S4E18"
"4","18","4","3","Scared","S4E18"
"4","18","4","4","Joyful","S4E18"
"4","18","4","5","Neutral","S4E18"
"4","18","4","6","Joyful","S4E18"
"4","18","4","7","Neutral","S4E18"
"4","18","4","8","Neutral","S4E18"
"4","18","4","9","Joyful","S4E18"
"4","18","4","10","Mad","S4E18"
"4","18","7","2","Neutral","S4E18"
"4","18","7","3","Mad","S4E18"
"4","18","7","4","Sad","S4E18"
"4","18","7","5","Powerful","S4E18"
"4","18","7","6","Neutral","S4E18"
"4","18","7","7","Joyful","S4E18"
"4","18","7","8","Powerful","S4E18"
"4","18","7","9","Scared","S4E18"
"4","18","7","10","Peaceful","S4E18"
"4","18","7","11","Powerful","S4E18"
"4","18","7","12","Mad","S4E18"
"4","18","7","13","Peaceful","S4E18"
"4","18","7","14","Mad","S4E18"
"4","18","7","15","Joyful","S4E18"
"4","18","7","16","Joyful","S4E18"
"4","18","7","17","Scared","S4E18"
"4","18","7","18","Joyful","S4E18"
"4","18","8","2","Scared","S4E18"
"4","18","8","3","Joyful","S4E18"
"4","18","8","4","Peaceful","S4E18"
"4","18","8","5","Powerful","S4E18"
"4","18","8","6","Neutral","S4E18"
"4","18","8","7","Powerful","S4E18"
"4","18","8","9","Peaceful","S4E18"
"4","18","8","10","Scared","S4E18"
"4","18","8","11","Joyful","S4E18"
"4","18","8","12","Neutral","S4E18"
"4","18","8","14","Joyful","S4E18"
"4","18","8","15","Powerful","S4E18"
"4","18","8","16","Joyful","S4E18"
"4","18","8","17","Neutral","S4E18"
"4","18","8","18","Joyful","S4E18"
"4","18","8","19","Sad","S4E18"
